global_panel_id,farfield_local_panel_id,production_gamma_real_per_m,production_gamma_imag_per_m,analytic_gamma_real_per_m,analytic_gamma_imag_per_m,gamma_relative_error,single_layer_column_l2_m,double_layer_column_l2,actual_column_l2,stable_column_relative_residual
2564,84,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.97772732738896,0.504067002899541,2.44928228367604,0
2565,85,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.97676704959378,0.504052149666788,2.44900380519061,0
2566,86,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.97806915188001,0.504071472503887,2.44938436199949,0
2567,87,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.98047426412339,0.504098353720809,2.45010694481699,1.43554542394864e-16
2568,88,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98267725843237,0.504111371174969,2.45079953013703,0
2569,89,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98435395725187,0.504111867114711,2.45135395143541,0
2570,90,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98557371504549,0.504106430494636,2.45176981321711,6.01736760333357e-17
2571,91,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98629222240157,0.504109454783625,2.45200154325086,0
2572,92,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98657969761535,0.504118674031394,2.45207612524446,6.98472190317906e-17
2573,93,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.9866631712791,0.504123345829754,2.4520908627722,6.06169435460412e-17
2574,94,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98660953761892,0.504122794026663,2.45207480420755,6.15836833053389e-17
2575,95,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98642541728869,0.504116995341075,2.45202955267571,0
2576,96,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98606127707782,0.504107821838447,2.45192837122206,6.00240098927432e-17
2577,97,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98528674598463,0.504107140125225,2.45167195963486,0
2578,98,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.983996420572,0.504112537515804,2.45123205309987,5.96643980168609e-17
