omega_rad_s,heading_deg,method,body,dof,load,Cd
0.5,45,far_field_global,0,4,0,0
0.5,45,far_field_global,0,5,0,0
0.5,45,far_field_global,0,6,28.5026309251206,5.67114046182861e-05
0.5,90,near_field,1,1,50.4001537783921,0.00100280690623234
0.5,90,near_field,1,2,659.049346156725,0.0131130400668979
0.5,90,near_field,1,3,18931.7259890367,0.376682691330271
0.5,90,near_field,1,4,-1.57116497723206,-3.12613151326172e-06
0.5,90,near_field,1,5,-0.125967673555965,-2.50636642021713e-07
0.5,90,near_field,1,6,0.0520046865082647,1.03473213625975e-07
0.5,90,near_field,2,1,-49.8619482474818,-0.00099209828368046
0.5,90,near_field,2,2,659.987617117025,0.0131317087519785
0.5,90,near_field,2,3,18931.7162410777,0.376682497376089
0.5,90,near_field,2,4,-1.57020684966369,-3.12422513625573e-06
0.5,90,near_field,2,5,0.121154145819144,2.41059213192728e-07
0.5,90,near_field,2,6,-0.0555856045891247,-1.10598131136997e-07
0.5,90,far_field_global,0,1,7.22379473494814e-05,1.43731133862463e-09
0.5,90,far_field_global,0,2,-345.032959533564,-0.00686508688484162
0.5,90,far_field_global,0,3,0,0
0.5,90,far_field_global,0,4,0,0
0.5,90,far_field_global,0,5,0,0
0.5,90,far_field_global,0,6,-0.326622697429871,-6.4987797091868e-07
0.6,0,near_field,1,1,1941.35671734368,0.038626983801931
0.6,0,near_field,1,2,-0.654140228785094,-1.3015363841039e-05
0.6,0,near_field,1,3,24023.8111665747,0.477999409640516
0.6,0,near_field,1,4,-0.00185123360105492,-3.68338130147359e-09
0.6,0,near_field,1,5,0.60132531281822,1.19645106488734e-06
0.6,0,near_field,1,6,0.00103549484141721,2.06031390877686e-09
0.6,0,near_field,2,1,1515.87125023646,0.0301611412810388
0.6,0,near_field,2,2,1.00922581105524,2.00804667724649e-05
0.6,0,near_field,2,3,23607.5069760215,0.469716246076852
0.6,0,near_field,2,4,0.00187028548376188,3.72128864524734e-09
0.6,0,near_field,2,5,1.17685398534145,2.34157480811779e-06
0.6,0,near_field,2,6,0.0027643397088002,5.50017954974098e-09
0.6,0,far_field_global,0,1,-1755.312541002,-0.0349252811103068
0.6,0,far_field_global,0,2,-0.00377371380687897,-7.50852127222077e-08
0.6,0,far_field_global,0,3,0,0
0.6,0,far_field_global,0,4,0,0
0.6,0,far_field_global,0,5,0,0
0.6,0,far_field_global,0,6,2.45354261808829,4.88178963296965e-06
0.6,45,near_field,1,1,1508.79582133822,0.0300203621676475
0.6,45,near_field,1,2,1342.46880309164,0.0267109698327731
0.6,45,near_field,1,3,23940.5620581718,0.476343010312626
0.6,45,near_field,1,4,2.86561039898045,5.70167684667028e-06
0.6,45,near_field,1,5,-3.25712357369838,-6.48066676248361e-06
0.6,45,near_field,1,6,0.234443001824473,4.66468936545618e-07
0.6,45,near_field,2,1,1196.8935359799,0.0238144730506767
0.6,45,near_field,2,2,1185.59525355163,0.0235896722356345
0.6,45,near_field,2,3,23629.9915681785,0.470163619797138
0.6,45,near_field,2,4,2.74629797338094,5.46428208609751e-06
0.6,45,near_field,2,5,-2.74147213154189,-5.45468015602035e-06
0.6,45,near_field,2,6,0.252231143481839,5.0186182717345e-07
0.6,45,far_field_global,0,1,-1338.2756196551,-0.0266275384740563
0.6,45,far_field_global,0,2,-421.361863092304,-0.00838379557708896
0.6,45,far_field_global,0,3,0,0
0.6,45,far_field_global,0,4,0,0
0.6,45,far_field_global,0,5,0,0
0.6,45,far_field_global,0,6,-221.568794203174,-0.000440853252173554
0.6,90,near_field,1,1,89.3517750298159,0.0017778234859758
0.6,90,near_field,1,2,1986.87891591035,0.0395327345127374
0.6,90,near_field,1,3,23752.0980861552,0.472593161184283
0.6,90,near_field,1,4,-0.973125425259436,-1.93621809443529e-06
0.6,90,near_field,1,5,-0.21839116839027,-4.34530761324393e-07
0.6,90,near_field,1,6,0.0385636100754609,7.6729635951037e-08
0.6,90,near_field,2,1,-88.3101594145738,-0.00175709856245281
0.6,90,near_field,2,2,1989.10610695594,0.0395770487140758
0.6,90,near_field,2,3,23752.4250747223,0.472599667243665
0.6,90,near_field,2,4,-0.970013813273092,-1.93002695064803e-06
0.6,90,near_field,2,5,0.210177482305881,4.18188070849149e-07
0.6,90,near_field,2,6,-0.0419419227605594,-8.34514314973862e-08
0.6,90,far_field_global,0,1,-0.00150706264101218,-2.9985877249043e-08
0.6,90,far_field_global,0,2,-666.861222039267,-0.0132684721935554
0.6,90,far_field_global,0,3,0,0
0.6,90,far_field_global,0,4,0,0
0.6,90,far_field_global,0,5,0,0
0.6,90,far_field_global,0,6,-1.95031435489511,-3.8805213035905e-06
0.7,0,near_field,1,1,4266.99139862119,0.0848999084841247
0.7,0,near_field,1,2,-0.612561046449482,-1.2188066936649e-05
0.7,0,near_field,1,3,29934.3866661585,0.595601549444529
0.7,0,near_field,1,4,-0.000651755601332676,-1.29679171429875e-09
0.7,0,near_field,1,5,-1.07684710884511,-2.14259210885419e-06
0.7,0,near_field,1,6,0.00195802150129567,3.89585613703528e-09
0.7,0,near_field,2,1,3338.62627556151,0.0664283188734475
0.7,0,near_field,2,2,0.27835465379223,5.53839518887405e-06
0.7,0,near_field,2,3,28737.1436895046,0.571780123607106
0.7,0,near_field,2,4,0.000657422318960428,1.30806672666828e-09
0.7,0,near_field,2,5,1.35450004029841,2.69503541770057e-06
0.7,0,near_field,2,6,0.00500151808262552,9.95147137240103e-09
0.7,0,far_field_global,0,1,-4828.56850523821,-0.0960735529808
0.7,0,far_field_global,0,2,0.00113597157552112,2.26023147910432e-08
0.7,0,far_field_global,0,3,0,0
0.7,0,far_field_global,0,4,0,0
0.7,0,far_field_global,0,5,0,0
0.7,0,far_field_global,0,6,1.63731085548899,3.25774131712562e-06
0.7,45,near_field,1,1,3521.48544824019,0.0700666498602218
0.7,45,near_field,1,2,3145.79473849254,0.0625915687325172
0.7,45,near_field,1,3,29739.3174502204,0.591720276427068
0.7,45,near_field,1,4,4.80634537366223,9.56313815159967e-06
0.7,45,near_field,1,5,-5.80396045365715,-1.15480830713696e-05
0.7,45,near_field,1,6,-0.0158107298735065,-3.14584538361542e-08
0.7,45,near_field,2,1,2788.75449122015,0.0554875740236526
0.7,45,near_field,2,2,2682.50570503141,0.0533735523673429
0.7,45,near_field,2,3,28789.2056072053,0.572815994466777
0.7,45,near_field,2,4,4.55558845625677,9.06420957756121e-06
0.7,45,near_field,2,5,-3.87389223564642,-7.70784530735212e-06
0.7,45,near_field,2,6,-0.327133937614124,-6.50895180488649e-07
0.7,45,far_field_global,0,1,-3868.7389522156,-0.0769759186995802
0.7,45,far_field_global,0,2,-461.162904665167,-0.0091757129894842
0.7,45,far_field_global,0,3,0,0
0.7,45,far_field_global,0,4,0,0
0.7,45,far_field_global,0,5,0,0
0.7,45,far_field_global,0,6,-962.504670969318,-0.00191508608400858
0.7,90,near_field,1,1,212.475825987638,0.00422761062683848
0.7,90,near_field,1,2,4835.36431302999,0.0962087685005182
0.7,90,near_field,1,3,29184.2269910784,0.580675696117672
0.7,90,near_field,1,4,0.00312402713236581,6.21584608128071e-09
0.7,90,near_field,1,5,-0.61330020976509,-1.22027739964922e-06
0.7,90,near_field,1,6,0.138963278080661,2.76493868619337e-07
0.7,90,near_field,2,1,-211.49560789787,-0.00420810732384547
0.7,90,near_field,2,2,4837.35732904393,0.0962484233442674
0.7,90,near_field,2,3,29184.3469771837,0.580678083469416
