stage,mesh_level,omega_rad_s,component,panel_count,minimum_panel_area_m2,maximum_panel_area_m2,median_panel_area_m2,mean_sqrt_area_m,median_sqrt_area_m,minimum_edge_length_m,maximum_aspect_ratio,maximum_skewness_deg,minimum_corner_angle_deg,maximum_corner_angle_deg,maximum_warp_deg,poor_panel_count,poor_panel_fraction,finite_positive_geometry,component_gate_pass,component_gate_status
mesh_audit,MESH_L3,1.4,farfield,672,53.0711041910894,63.2246555949763,58.1478798930328,7.62207844542052,7.62518505501692,5.65041192955567,1.63057040030697,0.685397802721795,89.3146021972782,90.6853978027218,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L1,1.5,body,192,0.739049755021611,0.942747006482709,0.814004168309055,0.899901370359355,0.902189145691737,0.698109849247914,1.40403606215522,29.2527305045578,66.5620538048336,119.252730504558,7.58291583832407,0,0,1,1,PASS
mesh_audit,MESH_L1,1.5,free_surface,928,2.36408675089335,248.888904292975,35.9525207569072,6.09070326574439,5.99604209098862,0.980171403034624,3.97280182720078,60.4145879286503,29.5854120713497,96.7616401408413,0,232,0.25,1,0,FAIL
mesh_audit,MESH_L1,1.5,bottom,1120,0.195312500007431,248.888904292975,18.2426778826865,4.04886660470666,4.27114475156171,0.44194173825,3.97280182720078,70.8956936853898,19.1043063146102,135,0,620,0.553571428571429,1,0,FAIL
mesh_audit,MESH_L1,1.5,farfield,256,124.88142200964,145.306302854584,135.093862432112,11.6183684334228,11.6220658352393,8.99086615716775,1.50302938830753,1.06830082417582,88.9316991758242,91.0683008241758,1.70754729250319e-06,0,0,1,1,PASS
mesh_audit,MESH_L2,1.5,body,300,0.466784818516517,0.608129616389175,0.519585775432755,0.720984429031345,0.720822984811636,0.557360828109397,1.40768945026193,29.5094893500022,65.2486095720126,119.509489350002,6.49915624280425,0,0,1,1,PASS
mesh_audit,MESH_L2,1.5,free_surface,1480,1.42149780112481,154.915317044312,22.9959941401841,4.8534371955948,4.79541386537013,0.784590956591433,2.93188907976769,60.7002527486702,29.2997472513298,95.5873777475298,0,392,0.264864864864865,1,0,FAIL
mesh_audit,MESH_L2,1.5,bottom,1780,0.125000000004756,154.915317044312,11.6544983742877,3.24598133363404,3.4138685350036,0.3535533906,3.13836382914214,71.1695884784563,18.8304115215436,135,0,992,0.557303370786517,1,0,FAIL
mesh_audit,MESH_L2,1.5,farfield,400,79.5048469137252,93.4511208903399,86.4779839020325,9.29556839241014,9.29935395078779,7.19373301635395,1.50281207599354,0.854746421795127,89.1452535782049,90.8547464217951,1.20741826972573e-06,0,0,1,1,PASS
mesh_audit,MESH_L3,1.5,body,588,0.234131195130669,0.312429588071844,0.261403662059209,0.515651584165798,0.511276502549461,0.397414634867714,1.41088028264537,29.7422934746887,63.7439059459357,119.742293474689,5.01605271391314,0,0,1,1,PASS
