stage,mesh_level,omega_rad_s,component,panel_count,minimum_panel_area_m2,maximum_panel_area_m2,median_panel_area_m2,mean_sqrt_area_m,median_sqrt_area_m,minimum_edge_length_m,maximum_aspect_ratio,maximum_skewness_deg,minimum_corner_angle_deg,maximum_corner_angle_deg,maximum_warp_deg,poor_panel_count,poor_panel_fraction,finite_positive_geometry,component_gate_pass,component_gate_status
mesh_audit,MESH_L3,1.4,body,768,0.178232515452337,0.239611932954505,0.203152084606254,0.451336871143543,0.450723956104237,0.347588311854447,1.41166065294726,29.8008632142966,63.2737137578148,119.800863214297,4.4954567341475,0,0,1,1,PASS
mesh_audit,MESH_L3,1.4,free_surface,1472,0.503836563804935,101.310505415206,43.5543598144043,4.97975524350458,6.59957243284861,0.490676742904966,3.65593286205018,66.6645479393981,23.3354520606019,93.0173065247192,0,640,0.434782608695652,1,0,FAIL
mesh_audit,MESH_L3,1.4,bottom,2240,0.0488281250018578,101.310505415206,2.86660857426941,2.76113197057219,1.69310619107881,0.220970869125,3.65593286205018,59.1438818281274,30.8561181718726,135,0,336,0.15,1,0,FAIL
mesh_audit,MESH_L3,1.4,farfield,896,39.6964257571828,47.5295375010716,43.6129816291268,6.60104793959935,6.60401254004918,4.94426240164989,1.59724436010061,0.599738158671428,89.4002618413286,90.5997381586714,1.20741826972573e-06,0,0,1,1,PASS
mesh_audit,MESH_L1,1.5,body,192,0.739049755021611,0.942747006482709,0.814004168309055,0.899901370359355,0.902189145691737,0.698109849247914,1.40403606215522,29.2527305045578,66.5620538048336,119.252730504558,7.58291583832407,0,0,1,1,PASS
mesh_audit,MESH_L1,1.5,free_surface,544,2.36408675089335,248.888904292975,71.6983879854258,7.81619396147569,8.46748850751595,0.980171403034624,3.97280182720078,48.0471908295355,41.9528091704645,96.0971994642601,0,0,0,1,1,PASS
mesh_audit,MESH_L1,1.5,bottom,736,0.195312500007431,248.888904292975,34.1688074051511,4.77997983143,5.84540132703475,0.44194173825,3.97280182720078,53.2246863823842,36.7753136176158,135,0,0,0,1,1,PASS
mesh_audit,MESH_L1,1.5,farfield,256,124.88142200964,145.306302854584,135.093862432112,11.6183684334228,11.6220658352393,8.99086615716775,1.50302938830753,1.06830082417582,88.9316991758242,91.0683008241758,1.70754729250319e-06,0,0,1,1,PASS
mesh_audit,MESH_L2,1.5,body,432,0.321027789917262,0.424139800913578,0.354274871432336,0.601302514923775,0.595209892571464,0.463957612465971,1.40967897598108,29.6535074685025,64.3710106871361,119.653507468503,5.6671133291532,0,0,1,1,PASS
mesh_audit,MESH_L2,1.5,free_surface,960,0.945867099522405,129.18918475174,47.3580520960464,5.74934969851908,6.88171718835072,0.654031291719458,3.51376881379689,59.653036463744,30.346963536256,94.1251571078409,0,480,0.5,1,0,FAIL
mesh_audit,MESH_L2,1.5,bottom,1392,0.0868055555588584,129.18918475174,9.74111154411903,3.34214133955215,3.12107538263962,0.2946278255,3.51376881379689,51.1473720899949,38.8526279100051,135,0,0,0,1,1,PASS
mesh_audit,MESH_L2,1.5,farfield,480,66.2614953196634,77.8846982274185,72.0730967735409,8.48613162961889,8.48958755026067,5.99524836805841,1.80323285788264,0.71233655988091,89.2876634401191,90.7123365598809,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L3,1.5,body,768,0.178232515452337,0.239611932954505,0.203152084606254,0.451336871143543,0.450723956104237,0.347588311854447,1.41166065294726,29.8008632142966,63.2737137578148,119.800863214297,4.4954567341475,0,0,1,1,PASS
mesh_audit,MESH_L3,1.5,free_surface,1472,0.503836563804935,78.7767540476742,35.1165964725682,4.53656604902106,5.92592554580265,0.490676742904966,3.31741941741954,66.4632476865124,23.5367523134876,93.1100123113431,0,640,0.434782608695652,1,0,FAIL
mesh_audit,MESH_L3,1.5,bottom,2240,0.0488281250018578,78.7767540476742,2.86660857426952,2.54826897913246,1.69310619107885,0.220970869125,3.31741941741954,59.1438818281274,30.8561181718726,135,0,336,0.15,1,0,FAIL
mesh_audit,MESH_L3,1.5,farfield,896,35.2787944050201,41.9510222467415,38.6149083258805,6.21150803332624,6.21408950095511,4.49678742688399,1.71723051880768,0.534288121685194,89.4657118783148,90.5342881216852,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L1,2,body,192,0.739049755021611,0.942747006482709,0.814004168309055,0.899901370359355,0.902189145691737,0.698109849247914,1.40403606215522,29.2527305045578,66.5620538048336,119.252730504558,7.58291583832407,0,0,1,1,PASS
mesh_audit,MESH_L1,2,free_surface,544,2.36408675089336,97.8021395775646,31.8630263846052,5.45352545588553,5.64473311994357,0.980171403034624,2.41669180312338,46.6366919439193,43.3633080560807,97.0112212358759,0,0,0,1,1,PASS
mesh_audit,MESH_L1,2,bottom,736,0.195312500007431,97.8021395775646,17.6756650625686,3.53335548958746,4.20423998778706,0.44194173825,2.41669180312338,53.2246863823842,36.7753136176158,135,0,0,0,1,1,PASS
mesh_audit,MESH_L1,2,farfield,192,111.76849968211,124.697143347677,118.232821514893,10.8707804754259,10.8734916891904,6.34538866524015,2.69578473996681,0.632942214117591,89.3670577858824,90.6329422141176,1.20741826972573e-06,0,0,1,1,PASS
mesh_audit,MESH_L2,2,body,432,0.321027789917262,0.424139800913578,0.354274871432336,0.601302514923775,0.595209892571464,0.463957612465971,1.40967897598108,29.6535074685025,64.3710106871361,119.653507468503,5.6671133291532,0,0,1,1,PASS
mesh_audit,MESH_L2,2,free_surface,960,0.945867099522406,48.7971141101756,20.9801804097401,4.03943551095231,4.58041156277864,0.654031291719458,2.24430899632634,58.4351296429093,31.5648703570907,94.749919049436,0,348,0.3625,1,0,FAIL
mesh_audit,MESH_L2,2,bottom,1392,0.0868055555588584,48.7971141101756,9.74111154412507,2.48678375067187,3.12107538264058,0.2946278255,2.24430899632634,51.147372089995,38.852627910005,135,0,0,0,1,1,PASS
mesh_audit,MESH_L2,2,farfield,384,55.4944912179101,62.7687226795685,59.1316069487393,7.68768534829581,7.68930373946638,4.23120313159696,3.03208119550678,0.422050873282942,89.5779491267171,90.4220508732829,8.53773646251594e-07,0,0,1,1,PASS
mesh_audit,MESH_L3,2,body,768,0.178232515452337,0.239611932954505,0.203152084606254,0.451336871143543,0.450723956104237,0.347588311854447,1.41166065294726,29.8008632142966,63.2737137578148,119.800863214297,4.4954567341475,0,0,1,1,PASS
mesh_audit,MESH_L3,2,free_surface,1704,0.503836563804937,29.1181625478742,12.5091822197248,3.0403099250102,3.53683222951341,0.490676742904966,2.16491008332245,60.7059590082482,29.2940409917518,93.6070006831064,0,896,0.525821596244131,1,0,FAIL
mesh_audit,MESH_L3,2,bottom,2240,0.0488281250018578,29.1181625478742,2.86660857427007,1.90493977801575,1.69310619107901,0.220970869125,2.16491008332245,59.1438818281273,30.8561181718727,135,0,336,0.15,1,0,FAIL
mesh_audit,MESH_L3,2,farfield,768,27.5476616924229,31.5892649584959,29.5684633254594,5.43620583568594,5.43756215427961,3.17365017671809,2.69497282000407,0.316561622882318,89.6834383771177,90.3165616228823,1.4787793334711e-06,0,0,1,1,PASS
