study,level,caseName,omegaRadPerSecond,bodyPanelCount,bodyVertexCount,waterlinePanelCount,freeSurfacePanelCount,bottomPanelCount,outerBoundaryPanelCount,bemUnknownCount,influenceMatrixRows,influenceMatrixColumns,sourcePanelCount,collocationPointCount,bodyCharacteristicSizeM,outerCharacteristicSizeM,maxRadiationLinearResidual,maxDiffractionLinearResidual,bodyMeshHash,freeSurfaceMeshHash,bottomMeshHash,outerBoundaryMeshHash,bodyFreeSurfaceMeshHash,sourcePointHash,collocationPointHash,cacheKey,cacheStatus
OuterDomain,Coarse,Case1_OuterDomain_Coarse,1.8,588,617,56,112,700,56,1456,1456,1456,1456,1456,0.516146222830692,5.87144640921607,3.90088819977068e-16,4.21042401998436e-16,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,3034702eb9558a91375275f610a190ae134f772268e41e92c89f318c278e6082,5ee27fc5a785f5017a53e898643431cc8c515d923273c5aed29b12de7ca3adc5,8f10a02d783e8f23bd6ec8a12246b034743e32a7a621ecec01a9084e763e43f6,dfc5ca796a45a3f31501fb17b05c7d949c00f326a1280d19f521362c90f0a4ce,a2be8a1e2680cde1b5e8d1bc97eaab4e4b2a3d11ba24a145f7e8c0eff81acbdd,1a45336197963a7089c08dffdbee6798b455f483d8110da325fca9a2e6c59aa8,4b82d1e219fa3d680204da984d2167037877cee56340af62cc6ae276c204bed2,miss
OuterDomain,Coarse,Case1_OuterDomain_Coarse,1.9,588,617,56,112,700,56,1456,1456,1456,1456,1456,0.516146222830692,5.60608976948317,3.84148899016046e-16,4.02364224193755e-16,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,9cadd81a45874f7d6601e565af1daac6cf4383c2ca4f2b8ee0da515be72ecc0c,27db732f2f01ac2dcd669b24a5b6282b5e2887324bd9c26e064f50c50fc2e035,a07a0e8612e460cf9e8455c6426e72dd38acdde2a2ee71708fd4f8cd676cc0ad,03ee1f26e567fa27eab4bb5ef46c3ce7a12bc80f4cf779d535fbd7c214687992,38c588e51c44969a7c578f0ca6b2b1622c6ebb8fcfc2dc19482cab0268ec39ac,368c59c23271069cc63753b988998a2a6d6f34d8c41c58d05834c412dae725f0,99c4799e252e155318c49908540667b2b04be2484e6b72077008ef8258446e75,miss
OuterDomain,Coarse,Case1_OuterDomain_Coarse,2,588,617,56,112,700,56,1456,1456,1456,1456,1456,0.516146222830692,5.37825774772169,4.10584781171591e-16,4.09318202945629e-16,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,d83e512e886b437b8764110394aab596f0439cea761ec365f1e37aff41003496,6942f49b23c60a8001eca6e5cae5a8908bd0301b645e86fdecda8ba3d3df794f,c6e5e3c005e5a0590041752aa4552a1fd9ad92d4d9f4c33d3582963ec529d324,f0305626d5b9cbc45d4f7e783ec50c4536dc42e03595e2d75f4f946f5ee1b3ca,e3a183e0b749ac6b7c1b51b390eb163a03cd4cbd4932797ffcad1a6134ecf016,8e6c706b47ab30cc68dd79cf388788e0fdfdaf99d103a9875ef0b55cf19e5eba,00eb4c3d9ee1d4eb634c67033a9b5af97e954cae46e75da2fdb2c2fea1aae1b4,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,0.5,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,26.3692252925203,4.20291157254084e-16,4.16976939033772e-16,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,1cbcedb1cfed0d03bf85d26ea58df1440300650d0224e920afb0af91d1174ebe,95810e045dbdae645a4d87c50eb2d3e282d2d6d5fa52e3a5d555e7ef674f9c28,e20ba3132e8bc3cd7c15c5a94f4e043fe84bcbf3be0e731a6c46d848beda6a0a,02988f25db56ef9593d511b43b6e2471e81bc216657d1c2872b689559037598d,c37a54a6afaa30808e4345c131718732cd655205d24d3521751292bb835a5e58,b134d214b31a80430861baadfabdde35b94ac75ea3a308462473031ecd903e23,b0b3b8eff5022ea941da86dda4f6438eda215946d6fca74530e34390d8c24441,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,0.6,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,20.4431879707179,4.70932479631126e-16,4.58324692896709e-16,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,59919a4ce0bb5d3395222250d4d83abec7003f6ca570b5cff2dcdc73826bbdc4,dab5b4f5468c068be7ca3b6d8a5f0e0d4c1e33d570250a3f66f747f619ad050f,506cc602c179dff62b1a28b30dc6df9192780505c975f18145ca1b1f44dab448,cda91030e6ffc18871cfdb50319c28fe9fbc2e48652a8f87e5f716d965dab6db,6ca451683c1c72e4043f7d28d96f334a7fb9a1624dacb5bf677fcfe74f867ab3,12db973aca7135996334ee62e1d873b54c4c379424dbd5d6d6786a5e1ac6d161,d9cd0bc8bf71bc7140dc0f473d2e0d553de0692585523c1e452ca7efef323868,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,0.7,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,16.2175389760962,7.21797402464451e-16,8.04493470561752e-16,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,a4806a322eea9d3927a03ceb292580eb1a358d523da1760023ff189feb0c4950,99df15a44666660e5e956e2c543c59adf6c605dbb2cfda461cbabd02dba91510,65b900c8c66e0a1567dda97746608c76b1d048692c9d6938051394c1795f6bf4,1150eace02742fb47de27ad77473e636d188015dfc9a57e481b421e095ddc030,ad272dd5795049fa533b39fa90f49ca3edc15dbf18b049a49e9a712cb587423c,bc46bb793651728e71f27b4f0cebafd76d220b1c7b4cfaccfa5b4b8d36a5e807,ccc3c22d60a41cf71d8f0e766c32bd58354317e76617ee598dd90ff641c84aa0,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,0.8,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,13.2154200089132,2.05959587895926e-15,1.81608242261173e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,85be1705c23dfbd12bb0ee668f039f21eab9d1e7f8a89acec82f1880366539f2,0614c424897e35d61bd678a54f2422f81c55afd221cc58826eebca841720f907,bf1a9e04323d4068ad1a63b6f2ee594036dbe3e20d6257ed60a11224edb679b9,f8a10bb3af6e9fbcc09d127b02ca86f01ec64d4525b43d2837096903d967752f,93008feb452c8c7c94e5a01989b2d6647042d522639f009927321356d44bb07c,a2532cfb6fcd67136cb29650a30faf24fe18b233ec5f8a614b20a94694718d5e,012143586385c65a1202ac91839108fd8d6dcdaffd153a57756ccbdc4ac78929,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,0.9,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,11.0796000445868,1.16984507073877e-15,1.74372052760548e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,35bc5f282c815607ae95be5c6fe609291c49db65c4befccd01941b3ab46132d2,df2b49729e2130c7de08889cfa3dd8e928bb89fc532b7e2c2d77958789792732,1030f71054bd054fd7408b0cbe402cd6cfa811dff679ea69ee0cc058a98ebff7,10c9d5ddf2b35e479b125421d38f32974b696fe23a3f0f3dd43af9bf664e004d,7ce0818dcd4cef95ac4f712bf6f8d416a5829eb802d2eea3078a44b1a8d42e3e,e6ea6fbd42a3cfefd10b026652ea097a1bf25f19ad1893d6c600f074ae5657df,d46afa90b08e16b9055296b0a47a6395e71328f1e3f71c555107bed9a4b1f5f1,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,9.53108947809281,1.06289705163593e-15,2.90258982926645e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,e5c0c945988cd3a2961cb44c8140ea6385ef9b54e51eaca3e3682b6565e09676,4bdbd08dfb7d97f42714e101c114702fd38113aef8e6fb5e904092ff640dc411,3022f86967b07104a63e81881b5a4423b0baf839f89c133a430e9110011f903b,90a368ae85237a2d86aac3bb29a7ef9b86dbf81cfc11d61338c2258e026c7297,2cb54fa52fd4c3cba454da3e0a9865dfac73d7b3bf6f00fea5fb7d66cbb34975,176d070479c686ed193b4252fbd31af289b971e633644c68ca2bf97d303fdba1,bc71d911904547a5d5f7d3e40b7c776248e891637edd479085beeecba5880ee1,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.1,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,8.3776607432782,6.0475174162031e-14,1.0120368949535e-13,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,e47ac046f817420242a3235b3bcbe0500cdc43bbe9ab76e316682b13796b1989,23e313defd9d10ec4ae2186cefa714aad906b9379b32a7e100455f174e8a741b,8cf45d0155faf6cf9e63d3f35567ded11c14762e7fca751db037a3f108cf23d7,699cb51e31ba4faacd31e962b255033cc06b3d074179c98b8a3b90b84ea32935,2b6ecf2f543f47cbcc8439c3edbef49b30061af5959cf1396cd92f6cc4bf7dbd,e8960ee49ced341b906cba2b0e50b4ba8584fc801bc1792245f9c1ac088878f9,97ef44f261c73ad0af1a23d3146a4f47ada5cfb908169d6fa3e6c970f523e3e4,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.2,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,7.49553322051981,4.09231086661525e-15,2.19976444174633e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,583058a8fc5bb7b68c441a383cf2eba74d744b3dfba46ba1ccf837ea02eac0a1,90dbb270d2f50588547bfaaa908d2898df4f8665bc391cdc0e20a631a376e1eb,77d2859a473409a9b0d4115b05c04dec4ee58ea1370e290ee6129ca33655282e,803ae41a5fbfe1c694d84d2774ffd65d150bf5dad31f2650920fa62734f34036,a168f0d07481fa59550048da4b2dc32bc1f7c650bcdf7375c1b89b8b54c36a5c,28d9e17b93d7eca376b492d7219ded8c3676c15cd1419c3b041858218d3246d5,d3b526e9ec14541ba5e76a82765a737c16312bb74b553883bf48fdffc62bad6f,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.3,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,6.80518488437199,3.1154277334853e-15,1.87782479925739e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,fcc92a95c1cb3580589b42dcfbf8d6519d62a3ec84bcad3c41aada3c8d1eb8d6,0206db3cb72c8add18d39b249cb8a7c4d9f1615318963a056ddea62de4571c49,a7919cac4e1637f46cb1d7c8e447711368e851f11443c67adc6936dd03a797a3,a78273628e3bf137989f1cd6ea3b865dc5cd16eff47105a5dc47d058083a7686,ba0de873b20cbfcebd7f770a4746868844a91df4c00d09d1cb616865c69bcb20,d2e5fa3a5cb820239b337405acec871a0dd4e534a969ac2ae0cd1531798918dd,af11884d8648534f9bdde88f7f75219504d2f286fa0e85b53a9547fe2bfef625,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.4,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,6.25422931550268,1.11527618118937e-15,1.80131638067969e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,afa97ac5a368b91605fa1c0af128a34f9f91b2ab0f6ed8a0ec8f0901e6ca397f,f0960573b678eee5d620ff1ab3825280e7ba2ea9fce87e6f160eef60a00cbdcf,6af042591c8f07418d034585ecfeb5c3a6e154762e132e09005eeaf94e401004,ea209a4a44e4f9c9a5b882f7929b396c98f09e94561b5e3ea7753f4f74fc58aa,0200edd16c3716aab50cce84098718374c02c032eaece9ff658e5c34bec679bb,1ceab4a56199a2e200837d6a850f37902cdaf0df48447e179629fce3b70b0ba1,3ee18a337fd3fd6d9976b03695aa599e7b3f77c211c6880b6299ad7b587ad5ee,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.5,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,5.80709704436257,2.52158188133994e-15,1.88810108798301e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,30e6eaa7d787cb53232befee02ce1d0b42ce8d4a8e04b0e5667c3e5c452c3e69,aacc31485522f79006ed6dd0213bcf955cdfcae67f9066df047104015354c810,c1d139d7270eb55956d4c695a4f4d50a79522ba6772648f86fd2c448b511a5aa,48142eebad57ab1dbcca891366b3d40ef748b9ea34692ee37d9a38e2cd178794,7a0d73f42a4711ed232a79e960c8641c860d068c0e9a3ce357918eda219b3c2b,eaca2f729d60aee0239fe9c0fdb971f41d214342624d6d6ed9d4930a0c7822ff,825257f403c16137119223ce7e009123923ec9845a88371f8dba6a11cd92f510,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.6,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,5.43894920632952,4.10790981489716e-15,8.54920357288765e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,6f52c49364de80332620d9f602846d345a906654092168b50919150787b3c36b,7f4adac97937557a67cbe3cbabc2ca7ab8394340887fe9eb94bcb4236ee4d1ee,47741dfd6c23f907a6660889e02afbd2315fb30ba8d99102e1f4f1177c792436,de3192e168c7046b1af609e8ea5f7a10fe2ce5362a4d5c914f79ed2d62cc2a6b,b3f65baecaf9a2dd93183f5fb62221b81a7e4906800a329aaef0a5158a188f2a,8cf2ebc9dcd8d708ec41201c1204465889b87ab94716ba707a5136987c5a1d84,60052dc296bd4ae77f5ebec4884a1e5397cd624a56ffe8cd9ab52d57d3c40270,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.7,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,5.13200596442327,5.18959477133137e-15,4.587464603482e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,d302162cda5aed07275ab7f5646d4071e011241bdcbde64c2d8df476febe9266,f12c83b07db28e2c74f438d4d5a6724b004573c6454dc2887ba9224d2dec7853,69c2fd4e133c89abdba29a48401b1065f84a9226ede3fd71ee418ee3a1a1ac0f,2ac3d69313948ab1eb179fa7b4fa36d31ff2a869da567ccae86ad9aa325749a0,3478b3ed4830595601aa466fa07be1c1658d19003db0efa6c4791dd2f9fdb6a8,fd9cdd7406e2d06e0fbda3e43c48245ebc548770306228297f9a3118161ba5f6,e93b290f36695980b3af6571f6b182b6506d6b1217fb500bc4824ec901fa5369,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.8,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,4.8732612193141,5.82529096740105e-15,4.11215068841258e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,f1e12c98b020f5a8f5ea9fa421685e2d9460f08b7989a2498057175d718c6ebd,808cbf3f9218b19ea979c4d475324ef785e3b5795242e44d52a40a1f51f95f1c,afb4eafc68a1db83f3e8717ae085eb796250fbb7db4a49e3232cc95e59998784,97f482d37f2ded6e8846ae0f020204421e9d334513bcbef0e951d00bdde1af74,dc3e869f38847c43d9cda2d0e1f2211189edbd860b32b00ab129e3166117977b,5f73cc9c2525242bc1fb31cb770545f262b9d98bb53bb2f26cf5dadb26a2f37f,2f0867e23c1173e82938b68ac036168518200c58a4542a9e2bc13fdb1e2c1ac1,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,1.9,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,4.65301698449182,1.43845781583469e-15,1.47335167881161e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,bbe6bcb6e1b382b9b3948b201e6d2cbe2d25e8807e00166893d6890cc9a383e1,cc4900c86407e5107057a57c5915541196fb951f9d8a0fe46f73a7e1618ae812,9a85ef1110cdf05c6b9d2e900929c93bc1386e3efa1211e95bf9e92b7971b1c9,e8cecffd83ecfe249faaf9ec29c1c32c4d51d05e69a4f8ccb9dbf705443e541a,b989f8a40335b1214dfa619312f5669bde13539ac1dc5127ab2150cf78dc3bf3,38fe9d88649f27ff36ac57afa254b557bf7b83ef6b79fb8d66c21239b44e1786,c245f955e359e337bfb0178ae8f77db66b97f23ee29d1274f3b0d8153a9d372b,miss
OuterDomain,Medium,Case1_OuterDomain_Medium,2,588,617,56,280,868,112,1848,1848,1848,1848,1848,0.516146222830692,4.46391793141601,2.02439711991748e-15,1.50644431560082e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,9a46716cd4a2df740b47fdbe165152a4c35db952bf5e32c2bf3d1d2b3c512dc2,e8ee445f15189a4a6abf3cfb3cbcea9cc17a574be02566eed71ca34d3ab76d6e,a38955b1a0ce7b3f76443b337c86be51708f9795b88e372c6f8761a261d3660b,3fc73256cd32aa1c69ab00f76aa07adf545f4ecc226d7b2e139737f658156cce,e7603d63cd66d6889febdb1bf9393d699cea8d242d233279f2d1d04a66acd8e9,b6609edad491c5ed3b30d703594bb9d430ee8b862a94aa25eed79690445a4000,ec22149420a149e138b2c7a72099a7cf50540412ccc6ac2cebee6b6614d3d3e5,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,0.5,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,21.2950705031811,1.69245709548864e-15,1.87140030845003e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,d664b63deb9c270f1073c1520a59f5f72d8f742d606e160f8a929e26ada31c8f,be4476740d2e0354121ff68c12611fc8c1ea432380fb4a46ee5163342669b584,524df470bc96f88980b25ce664013bc02bff2d0322367cac70be1a0fb3d886c2,1321e6dbfb37bd1ab23c621df21ef309d818215e94fd6bee24eca4ac5d70d32a,707633c3b192177319ac13d650dd45f7b250fed79c5e5ac78b9d74a876e2589c,7e9138b327778b32f1549dba584f180bb0bf180b63e81d798c013fa898004709,ba417a1691453f1e770a246c5fc5a32b7101934b092fd84950aab2678f1a7c1c,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,0.6,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,16.5093636357116,3.04359347957284e-15,6.96979369565071e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,2ce6e411eb51d3e74d99fed83d350dfdef9eba06f052815ce8b73ca445f8c208,ba3ef54a6ece83f3e116f65dcfa15b2f1ef20ee92246337503d0af5af48771b1,c084f2ebd652e5c45b70d456276a1cc09f1aace08605778606b2549a6b2a6d0a,e1925ef75e71cb37cd4abdbe5b465ae30340f7df41fd6f4b8e62719d6b5c0864,42f20e20fb30db743499d99b5250b832c408c3df3cc8e1a91ad35b8f043eae16,cef1849fb5186158f3997d8e12724544092f3899cf87e0f0c7996906d1fa0ea8,d21b3adbfdbe24170876bf2b16d4b9fa2ddfd0b2e7874338878da73ec7ef8ab7,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,0.7,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,13.0968442209796,8.37770191629595e-16,1.07951263784201e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,8f8f9797ee40863deb4161e60323e92e3e98b83897f0219b3635c1062f131f14,024197da6052446c5d9278ccb5f84dea254243b65af2ffbeef5a6ba790883863,07ce9c80535b8901094c4ce0bf17e53c5956b5ef6897601fefaea9711aa2be8b,465f3b7b9d67cdf98a5d425a79c0f6ee3a1ca4412b536152c2d021259432a42a,56c2ce0500c84ea62c982dbc649411a206d83674e3f41c75a1cf73df3417c056,8c0216621e97e3548ac9591439b3c52de6cf6acc68486593f4aee47755984338,39e2fb323e3ec54e417fc9217812124dde2d4c81da344d1069ae44ab0815dfbf,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,0.8,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,10.6724144413444,6.00410458107243e-15,5.06174658114589e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,e74eee61feaa86b8b4880d95646718c5ba2eaad3471cf36c4b70b949b41801a8,a32284586eac9ca801c464cfda1fcb5164722403570084d575b5ebc0b0afe038,cf8051afa08d4446d89598cb6c51622ce9c76a65aaab6aaa0aedf5c766fab1a7,55099a2c817972e7fdbd76132a6a1241ca46a7832ab90f706030f3fad1231e80,129fbfe08b0dd9b5eec07320d8537b1de19a7a7e88680751980a9fa0de3e1655,a4e774873fba7d2bd8814f8f76b8d4a9c48d1f2a5e26f0a8e6ae382266744f3f,460651f1525674e7c87f183df5ef84ade179f8a063cbbe632ba8c903e8757145,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,0.9,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,8.94758421907258,3.29750284377845e-15,1.40390842839023e-14,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,7372a381d052d3424e344186133a8b8249de944edf2b57378bdb77daaf88a2cf,8c24a47db03a219acca4cb61a09ed294cf38d860e3224d070e1e5609bf1cc88c,4dd7897e0ee3c90838466997a65e81b588907b3ef7aa8cbace73c32d47da97c7,6176fa04879faf8c870c08fb791f8b9b868c1601be87f147b48d26afaf2b485c,150dc71f82cfc889b5926196d27062142ad6687fd3b3dc31767fc05fac334f96,57b9ccaf13619c94ef52530d916450ffa9725e6dfa402258ccb9b3ebc7b048c0,5e927a2b403bbff98dbcfb47acde974d1c9371326071571ab5c83b70d7df7979,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,1,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,7.69704912285326,5.81032875903766e-15,8.79899184585663e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,28f7b075354901d6e999a4a039802ed07c91eb6cbb58105fa49ce26a79465da4,c37c5a42d0a48954e824ded7b9bca579b4e5d888586d1f2239aed4d9cb0869ef,af0d2832347ad602a494c5a279981714b59b01c95d373c751f10760b1243a81e,a6fef73ab98b40d682c4cbacae94441fac474114e8a91ab7bc325895dab04b41,986c08f56a14acfd82c8d14de69309547759a73c3f7d4eb68ab36352508074a7,483d08e820b12fac8cad610ed1aedb7dac84efad1fb526d051d34a9017c03cc5,0af5abd5c997238a55dce872685bd3133068b48f99ef6be6582c10c4d0907b97,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,1.1,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,6.76557138864621,5.34219449756108e-15,2.10990988851144e-14,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,9083af9ec9ad4c0a2f7d5d8bd1e6af3152a828c2f9130f4ff31a86d663caaf2f,0b76c612a43b343e2c2670a61ec1eb6c97b495f1810fa9746fbf0d528d80bb8d,9d7f3af6fa44b1f4c068a4e04c60ab19cba69ac17c20b53ae7cbe6833831a6d6,75aac243eab5c095dae828c0f41c4d9fe96dec031c8447377be6d3ecd524ca7b,80734062d763d307775c2365fe7904d363155ae724226df1830ea3ade180878c,9c31c9735e35e0d6813a57b461b3023bda85f36a1cf40e12fd81bfd1d07f0914,ada9cf6c2fe8020b76e9e0c6c66d3e32dc1e6cefbd409e9f68d494e55b017d0f,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,1.2,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,6.05318914830544,3.23028875671437e-15,1.20489640488811e-14,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,2567805875f20bc5d1e292a40c1b5585c448d3d427735cfd72b85a7ccf636281,8aecc2d81459eebd78cd9efcf7742e12933fe47b172a9be5bdb4d92c20ae5189,38a76c3bf5e7331887e6cf1587cb0e6cda6f3d5ad1285ef3814243de906bd4e9,5a812c5b5edfbf51072ce32fe4ccbf95ba30b890d2f0791291f2d6dbe5b93432,d3bfcdc086fc5660de9c0dd29e6d31b5c0d7e5782e47229b497bbaa95ba3c739,f831bdbcaed88462576a8546bb2b5a2e15ce3af5680b99674b273b1fd6d9a2f6,5221015bd8f833de17ae22bad4380fc12861afcc92f2c73c84356f90a3632d9f,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,1.3,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,5.4956825728585,6.53882436868187e-15,1.07455551291156e-14,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,aba3a27d7dd361ee852b792e33cecf5dc80007bbadfb3b7b02188a02223ba2a7,d16951451f40f51332cbb0066a4d803dbabe281d801fb79b4a4dbb000e65ee8d,d49e0229c8c8cb899bde6c9c9cab1d6a31f8da5b7f50f3682a33cc79acc7ea50,25bcc21ea43e23c58e0a0d51e9079a096e8cc26005c9b2d3ea7864fa1048ffc4,712681de0d7177247adf165347807a3901627e489345245d3b5a1f4d7f5330c6,e273e5dd4b1e53217c57ec866643b0301ca58994c3d998ab614b8a9eb45e80f9,9dd39bcf643655b90cc9121b29e8e26f611f15244ee50af25fdb99ba6d8dee29,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,1.4,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,5.05074581218241,1.02251994973918e-14,7.81272073408988e-15,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,91195bfd7f6d633e2c0373a6d6ac7588834510547ee1201fe89988e1be2d59c1,7b6d2beadb0e3c89c809d983c9e3a0f8d6010c8d6fb50d5656ea548ae0e3954b,d407e9946b8a21f742f09539eae82fbde97eb2d56a3749f497523818bba2eec1,9a98d64982c08c981bddc7b767a2cab40eed9d43dde08c764b9d9404deb3e1e0,7011d8bd74de7040eeea006f731361f954bac7c9cf0bb946bce5d9bb67a6c1d3,09c810d92449414a7344a2ad392bafa83b3a7d5496baa9c55277b7932a776315,3542167fb3aceda214e9ee72e0742add3ccca5d7fde09d48d12cfcabe9d47375,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,1.5,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,4.68965392827041,6.01715329660076e-15,1.76888008966465e-14,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,41fdb4e2e2ee4d816b845d3d785f83281b51586d0034641a0b2f7a9e2469b7ad,d28e58653b24c40796a329937292adaa2a9b388623ef9d4801d730042e86002e,c577f1c96cc48fcb63e6faa50ff948e55826069fc454cd47305708760a0d7089,85f8cc1b5fe2d0fc2e9628576a4dc6e3948bbe8f29941fe5c1f9bfa4463fb364,d249f8a5d1e4b61a211b26bf4ccbf5a22e54afec2c773baffd3970933d3c08bc,98e1c8a51df3bbdfa70dfae93a972c7aea5eebc3f9a080978ad655415eb32f22,5ce093cc7eaad0492f7420cfdc73786ce092e7ca6e6db91ed091486692a54faf,miss
OuterDomain,Fine,Case1_OuterDomain_Fine,1.6,588,617,56,560,1148,224,2520,2520,2520,2520,2520,0.516146222830692,4.39234772835215,6.30246908688745e-15,1.04934966237517e-14,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,af76534d28148fb5296be8795e1bda0e6248c3d5d8bcd778d9028c09b5d4449e,c0aea63e09fa53955bb69185a01e3cf61bba33871718633f133f6880e0faa9fc,f72e691bc0dcb972aa24c271a5287726d5f60734518b4c78e64a9c1848b3cdf6,314a79967980c74815040f09ac425e33089006f1d4d1ad0348c9cf4248a6ef94,d2c027e7d6515e0b11eb02562c07aa99f63b998363490ea8e64b4d515ce74b5d,160a755f023a2f2f8a37caff7915b2cb2f06d2c329115f9a1456da006f723145,e43f1bc90e8f74638569d9f0980b23b27b29decda4b58e82ccc96d17ed5ec73d,miss
