omega_rad_s,heading_deg,method,body,dof,load,Cd
1.3,0,far_field_global,0,6,3.17463074593588e-09,6.31653159385177e-15
1.3,45,near_field,1,1,148420.202635463,2.95310218460198
1.3,45,near_field,1,2,148420.202635418,2.95310218460107
1.3,45,near_field,1,3,130320.26566878,2.59296951769846
1.3,45,near_field,1,4,466.993647020342,0.000929172669706018
1.3,45,near_field,1,5,-466.993647020631,-0.000929172669706594
1.3,45,near_field,1,6,-7.6379353335084e-09,-1.51971248648888e-14
1.3,45,far_field_global,0,1,-11447.3913267937,-0.22776762014116
1.3,45,far_field_global,0,2,-11447.3913267937,-0.227767620141159
1.3,45,far_field_global,0,3,0,0
1.3,45,far_field_global,0,4,0,0
1.3,45,far_field_global,0,5,0,0
1.3,45,far_field_global,0,6,3.02412461821342e-09,6.01707103074714e-15
1.3,90,near_field,1,1,-1.19045441341813e-07,-2.36863544619239e-12
1.3,90,near_field,1,2,210031.059455263,4.17896734742366
1.3,90,near_field,1,3,130344.520596812,2.59345211561766
1.3,90,near_field,1,4,565.821016692429,0.001125808515834
1.3,90,near_field,1,5,1.38866995159914e-09,2.76302295438228e-15
1.3,90,near_field,1,6,-6.03083850220232e-09,-1.19995000947263e-14
1.3,90,far_field_global,0,1,-5.00755248924997e-11,-9.96347797195351e-16
1.3,90,far_field_global,0,2,-16178.9028793099,-0.321910040472733
1.3,90,far_field_global,0,3,0,0
1.3,90,far_field_global,0,4,0,0
1.3,90,far_field_global,0,5,0,0
1.3,90,far_field_global,0,6,-1.73714426756725e-09,-3.45637887594145e-15
1.4,0,near_field,1,1,450759.154677879,8.96871059850261
1.4,0,near_field,1,2,8.13478608325668e-08,1.61857039184469e-12
1.4,0,near_field,1,3,337035.131101814,6.70595487858851
1.4,0,near_field,1,4,1.35797831313234e-09,2.70195610297261e-15
1.4,0,near_field,1,5,-1167.93408981945,-0.0023238269796654
1.4,0,near_field,1,6,-6.94567727985151e-09,-1.38197458192722e-14
1.4,0,far_field_global,0,1,-138613.513224166,-2.75797944921975
1.4,0,far_field_global,0,2,1.92303101821473e-11,3.82623591674734e-16
1.4,0,far_field_global,0,3,0,0
1.4,0,far_field_global,0,4,0,0
1.4,0,far_field_global,0,5,0,0
1.4,0,far_field_global,0,6,3.20160098737234e-10,6.3701940181653e-16
1.4,45,near_field,1,1,318456.069947342,6.33628912481049
1.4,45,near_field,1,2,318456.069947328,6.33628912481021
1.4,45,near_field,1,3,337115.814503791,6.70756022830781
1.4,45,near_field,1,4,917.411761089961,0.00182536516440989
1.4,45,near_field,1,5,-917.41176109101,-0.00182536516441197
1.4,45,near_field,1,6,-1.03612515919823e-08,-2.06156804587078e-14
1.4,45,far_field_global,0,1,-98036.1641655815,-1.9506159230792
1.4,45,far_field_global,0,2,-98036.1641655814,-1.9506159230792
