mesh_level,omega_rad_s,component,event_type,event_rank,panel_id,generator_region,ring_index,sector_index,scheduler,is_triangle,is_poor,area_m2,sqrt_area_m,aspect_ratio,aspect_limit,minimum_angle_deg,maximum_angle_deg,skewness_deg,warp_deg,center_x_m,center_y_m,center_z_m,v1_x_m,v1_y_m,v1_z_m,v2_x_m,v2_y_m,v2_z_m,v3_x_m,v3_y_m,v3_z_m,v4_x_m,v4_y_m,v4_z_m,body_division_count,fs_radial_counts,bottom_radial_counts,configured_wall_theta_count,legacy_theta_count,final_wall_theta_count,radial_scheduler_candidate,metric_bug,root_cause_status,runtime_provenance
MESH_L3,0.5,body,WORST_MINIMUM_ANGLE,4,196,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.242288591638871,0.492228190617798,1.03939522271878,4,63.7439059459357,119.742293474689,29.7422934746887,3.110422347816,2.76692798925,2.76692798925,-3.09081111625,2.645385443,2.645385443,-3.317208423,2.45593282,3.079642348,-3.079642348,2.886751346,2.886751346,-2.886751346,3.079642348,2.45593282,-3.079642348,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_ASPECT_RATIO,5,99,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.234131195130669,0.483871052172651,1.41088028264537,4,85.865816333799,94.4022000533058,4.40220005330582,0.304515912829042,-3.320693009,0.20896445775,-3.7157836875,-3.535533906,0,-3.535533906,-3.524365975,0.3971006757,-3.524365975,-3.105423146,0.4387571553,-3.894077457,-3.117449009,0,-3.909157412,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_MINIMUM_ANGLE,5,197,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.242288591638871,0.492228190617798,1.03939522271878,4,63.7439059459357,119.742293474689,29.7422934746887,3.11042234781611,3.09081111625,-2.76692798925,-2.76692798925,2.886751346,-2.886751346,-2.886751346,3.079642348,-2.45593282,-3.079642348,3.317208423,-2.645385443,-2.645385443,3.079642348,-3.079642348,-2.45593282,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_ASPECT_RATIO,1,559,FS_BASE_EQUAL_COUNT_POLAR_RING,10,55,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,5621.91783210258,74.9794493985024,12.1922444288728,12,86.7778349871398,93.2394171470165,3.23941714701648,0,143.675854070107,-202.468255021819,0,78.6009053116662,-125.040429280705,0,186.010599379817,-296.034172986856,0,217.9863148343,-273.346192954304,0,92.1055967546451,-115.452224865411,0,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_MINIMUM_ANGLE,1,2641,FS_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,468.756272537038,21.6507799521643,1.85755901385258,12,32.5563715892084,88.3928571428572,57.4436284107916,0,-675.075056387042,-89.0263106596753,0,-660.80572933776,-74.4549242275368,0,-684.911974050309,-77.171045689259,0,-679.507465773057,-115.45296206223,0,-679.507465773057,-115.45296206223,0,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_ASPECT_RATIO,2,558,FS_BASE_EQUAL_COUNT_POLAR_RING,10,54,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,5621.8867026773,74.9792418118328,12.1919762214642,12,86.777835103056,93.2394482914031,3.23944829140314,0,120.103651946379,-217.282590746863,0,64.1074104271938,-133.05640915869,0,151.69569266684,-314.999351561202,0,186.010599379817,-296.034172986856,0,78.6009053116662,-125.040429280705,0,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_MINIMUM_ANGLE,2,2695,FS_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,468.756272537038,21.6507799521643,1.85755901385258,12,32.5563715892084,88.3928571428572,57.4436284107916,0,89.0263106596752,-675.075056387042,0,74.4549242275368,-660.80572933776,0,77.171045689259,-684.911974050309,0,115.45296206223,-679.507465773057,0,115.45296206223,-679.507465773057,0,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_ASPECT_RATIO,3,557,FS_BASE_EQUAL_COUNT_POLAR_RING,10,53,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,5621.8554181531,74.9790331903066,12.1917067650233,12,86.7778351066052,93.2394765929148,3.23947659291478,0,95.0208945311666,-229.364577360704,0,48.8073504200037,-139.399318207966,0,115.473124610629,-330.003230514958,0,151.69569266684,-314.999351561202,0,64.1074104271938,-133.05640915869,0,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_MINIMUM_ANGLE,3,2749,FS_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,468.756272537038,21.6507799521643,1.85755901385258,12,32.5563715892084,88.3928571428572,57.4436284107916,0,675.075056387042,89.0263106596752,0,660.80572933776,74.4549242275367,0,684.911974050309,77.1710456892589,0,679.507465773057,115.45296206223,0,679.507465773057,115.45296206223,0,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_ASPECT_RATIO,4,556,FS_BASE_EQUAL_COUNT_POLAR_RING,10,52,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,5621.82400018078,74.9788236782945,12.1914361862417,12,86.7778349864426,93.2395019075426,3.23950190754262,0,68.7430003975281,-238.562255773164,0,32.8931115292736,-143.989347003384,0,77.7984150302061,-340.857127366347,0,115.473124610629,-330.003230514958,0,48.8073504200037,-139.399318207966,0,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_MINIMUM_ANGLE,4,2803,FS_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,468.756272537034,21.6507799521642,1.85755901385257,12,32.5563715892086,88.3928571428573,57.4436284107914,0,-89.026310659675,675.075056387042,0,-74.4549242275367,660.80572933776,0,-77.1710456892589,684.911974050309,0,-115.45296206223,679.507465773057,0,-115.45296206223,679.507465773057,0,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_ASPECT_RATIO,5,555,FS_BASE_EQUAL_COUNT_POLAR_RING,10,51,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,5621.79246956008,74.9786134144936,12.1911646180532,12,86.7778347291814,93.2395241182543,3.23952411825434,0,41.6004201724983,-244.759937422873,0,16.5648089053665,-146.76872724714,0,39.1453452251471,-347.42454807462,0,77.7984150302061,-340.857127366347,0,32.8931115292736,-143.989347003384,0,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,free_surface,WORST_MINIMUM_ANGLE,5,2537,FS_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,468.989597429324,21.6561676533343,1.85737628745329,12,32.5588842774144,88.3333333333332,57.4411157225856,0,650.9545985875,86.3150404495255,0,636.699484625211,71.7388027658145,0,660.80572933776,74.4549242275367,0,655.358581799528,112.751394355225,0,655.358581799528,112.751394355225,0,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_ASPECT_RATIO,1,559,BOTTOM_MIRRORED_FS_POLAR_RING,10,55,bottomReferenceSurface mirrored from FS producer,0,1,5621.91783210258,74.9794493985024,12.1922444288728,12,86.7778349871398,93.2394171470165,3.23941714701648,0,143.675854070107,-202.468255021819,-50,78.6009053116662,-125.040429280705,-50,186.010599379817,-296.034172986856,-50,217.9863148343,-273.346192954304,-50,92.1055967546451,-115.452224865411,-50,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_MINIMUM_ANGLE,1,1177,BOTTOM_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,236.312261025347,15.3724513668233,3.14586107797598,12,18.5083193947278,87.0000000000024,71.4916806052722,0,52.5409253808249,-353.626848107504,-50,39.1453452251471,-347.42454807462,-50,40.5433932689029,-359.832567648714,-50,77.9340376484246,-353.623428599177,-50,77.9340376484246,-353.623428599177,-50,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_ASPECT_RATIO,2,558,BOTTOM_MIRRORED_FS_POLAR_RING,10,54,bottomReferenceSurface mirrored from FS producer,0,1,5621.8867026773,74.9792418118328,12.1919762214642,12,86.777835103056,93.2394482914031,3.23944829140314,0,120.103651946379,-217.282590746863,-50,64.1074104271938,-133.05640915869,-50,151.69569266684,-314.999351561202,-50,186.010599379817,-296.034172986856,-50,78.6009053116662,-125.040429280705,-50,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_MINIMUM_ANGLE,2,1149,BOTTOM_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,236.312261025345,15.3724513668232,3.14586107797595,12,18.5083193947279,86.9999999999997,71.4916806052721,0,-353.626848107504,-52.5409253808251,-50,-347.42454807462,-39.1453452251477,-50,-359.832567648714,-40.5433932689029,-50,-353.623428599177,-77.9340376484247,-50,-353.623428599177,-77.9340376484247,-50,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_ASPECT_RATIO,3,557,BOTTOM_MIRRORED_FS_POLAR_RING,10,53,bottomReferenceSurface mirrored from FS producer,0,1,5621.8554181531,74.9790331903066,12.1917067650233,12,86.7778351066052,93.2394765929148,3.23947659291478,0,95.0208945311666,-229.364577360704,-50,48.8073504200037,-139.399318207966,-50,115.473124610629,-330.003230514958,-50,151.69569266684,-314.999351561202,-50,64.1074104271938,-133.05640915869,-50,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_MINIMUM_ANGLE,3,1205,BOTTOM_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,236.312261025344,15.3724513668232,3.14586107797593,12,18.508319394728,86.9999999999995,71.491680605272,0,353.626848107504,52.540925380825,-50,347.42454807462,39.1453452251477,-50,359.832567648714,40.5433932689029,-50,353.623428599177,77.9340376484245,-50,353.623428599177,77.9340376484245,-50,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_ASPECT_RATIO,4,556,BOTTOM_MIRRORED_FS_POLAR_RING,10,52,bottomReferenceSurface mirrored from FS producer,0,1,5621.82400018078,74.9788236782945,12.1914361862417,12,86.7778349864426,93.2395019075426,3.23950190754262,0,68.7430003975281,-238.562255773164,-50,32.8931115292736,-143.989347003384,-50,77.7984150302061,-340.857127366347,-50,115.473124610629,-330.003230514958,-50,48.8073504200037,-139.399318207966,-50,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_MINIMUM_ANGLE,4,1233,BOTTOM_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,236.312261025344,15.3724513668232,3.14586107797593,12,18.508319394728,86.9999999999993,71.491680605272,0,-52.540925380825,353.626848107504,-50,-39.1453452251477,347.42454807462,-50,-40.5433932689029,359.832567648714,-50,-77.9340376484245,353.623428599177,-50,-77.9340376484245,353.623428599177,-50,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_ASPECT_RATIO,5,555,BOTTOM_MIRRORED_FS_POLAR_RING,10,51,bottomReferenceSurface mirrored from FS producer,0,1,5621.79246956008,74.9786134144936,12.1911646180532,12,86.7778347291814,93.2395241182543,3.23952411825434,0,41.6004201724983,-244.759937422873,-50,16.5648089053665,-146.76872724714,-50,39.1453452251471,-347.42454807462,-50,77.7984150302061,-340.857127366347,-50,32.8931115292736,-143.989347003384,-50,7,6|4,6|4,112,56,112,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,bottom,WORST_MINIMUM_ANGLE,5,1178,BOTTOM_OUTER_TRUNCATION_TRANSITION,NaN,NaN,prepare_horizontal_surface + zipper_annulus,1,1,247.173711748196,15.7217591810903,3.07674703440442,12,18.7226051097603,80.9658008523335,71.2773948902397,0,64.9592659679259,-347.301701346715,-50,39.1453452251471,-347.42454807462,-50,77.9340376484246,-353.623428599177,-50,77.7984150302061,-340.857127366347,-50,77.7984150302061,-340.857127366347,-50,7,6|4,6|4,112,56,112,COUNT_TRANSITION_OR_ZIPPER,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_ASPECT_RATIO,1,94,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,388.789633867558,19.7177492089629,3.81611776992685,12,88.4620901190046,91.5379098809954,1.53790988099543,1.4787793334711e-06,-411.378572858571,546.626393831163,-1.47058823529412,-398.846764533098,562.121909297035,0,-429.737731649051,538.874071084695,0,-423.693128155032,531.294378046303,-2.94117647058824,-393.236667097102,554.215216896619,-2.94117647058824,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_MINIMUM_ANGLE,1,92,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,388.789633867551,19.7177492089628,3.81611776992679,12,88.4620901190043,91.5379098809955,1.5379098809957,0,-347.589172928473,589.249108190175,-1.47058823529412,-333.401214712321,603.244073753413,0,-366.700877936833,583.60110401765,0,-361.542938000931,575.392289634697,-2.94117647058824,-328.711661063804,594.75896535494,-2.94117647058824,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_ASPECT_RATIO,2,87,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,388.789633867557,19.7177492089629,3.81611776992685,12,88.4620901190047,91.5379098809952,1.53790988099534,0,-170.879378965076,662.444701454035,-1.47058823529412,-153.371620703071,671.964975614933,0,-190.807715483146,662.308235040428,0,-188.123852981082,652.992342167163,-2.94117647058824,-151.214326693007,662.513252993617,-2.94117647058824,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_MINIMUM_ANGLE,2,316,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,377.774896575991,19.4364321977052,3.70876429776515,12,88.4620901190043,91.5379098809955,1.53790988099568,0,-337.741679344053,572.555185408749,-7.35294117647059,-324.022107415287,586.273856956467,-5.88235294117647,-356.384998065029,567.183475251744,-5.88235294117647,-351.227058129126,558.974660868791,-8.82352941176471,-319.33255376677,577.788748557994,-8.82352941176471,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_ASPECT_RATIO,3,107,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,388.789633867557,19.7177492089629,3.81611776992684,12,88.4620901190049,91.5379098809951,1.53790988099512,0,-670.983836600452,133.466983411458,-1.47058823529412,-671.964975615031,153.371620702641,0,-679.507465773131,115.452962061795,0,-669.949652019931,113.829024188814,-2.94117647058824,-662.513252993714,151.214326692583,-2.94117647058824,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_MINIMUM_ANGLE,3,876,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,350.238053347075,18.7146480957317,3.44038061736117,12,88.4620901190044,91.5379098809956,1.53790988099563,8.53773646251594e-07,-313.122945383005,530.820378455184,-22.0588235294118,-300.574339172702,543.848314964103,-20.5882352941176,-330.595298385516,526.139403336979,-20.5882352941176,-325.437358449614,517.930588954026,-23.5294117647059,-295.884785524185,535.36320656563,-23.5294117647059,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_ASPECT_RATIO,4,79,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,388.789633867556,19.7177492089629,3.81611776992684,12,88.4620901190049,91.5379098809951,1.53790988099512,0,133.466983411458,670.983836600452,-1.47058823529412,153.371620702641,671.964975615032,0,115.452962061795,679.507465773131,0,113.829024188814,669.949652019931,-2.94117647058824,151.214326692583,662.513252993714,-2.94117647058824,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_MINIMUM_ANGLE,4,129,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,383.282265221771,19.5775960021084,3.76244103384603,12,88.4620901190044,91.5379098809955,1.5379098809956,0,-342.665426135891,-580.902146799682,-4.41176470588235,-361.542938000562,-575.392289634929,-2.94117647058824,-328.711661063423,-594.758965355151,-2.94117647058824,-324.022107414912,-586.273856956675,-5.88235294117647,-356.384998064665,-567.183475251972,-5.88235294117647,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_ASPECT_RATIO,5,90,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,388.789633867557,19.7177492089629,3.81611776992683,12,88.4620901190047,91.5379098809952,1.5379098809953,1.20741826972573e-06,-279.428637472862,624.4616731234,-1.47058823529412,-263.762951172646,636.780093971978,0,-299.052547919755,620.989014454336,0,-294.846135629369,612.254309330553,-2.94117647058824,-260.05291516968,627.823274736733,-2.94117647058824,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,farfield,WORST_MINIMUM_ANGLE,5,1055,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,339.223316055512,18.4180160727346,3.33302714519963,12,88.4620901190044,91.5379098809954,1.5379098809956,8.53773646251594e-07,544.84981350793,-243.804620152432,-27.9411764705882,542.376668340453,-261.194837305937,-26.4705882352941,556.168720854923,-230.372627145596,-26.4705882352941,547.211901619676,-226.662591142636,-29.4117647058824,533.641963216667,-256.988425015557,-29.4117647058824,7,6|4,6|4,112,56,112,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_ASPECT_RATIO,1,4,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.739049755021611,0.859680030605347,1.40403606215522,4,83.3675985133726,97.477670907615,7.47767090761501,0.852316080958008,-0.378067846325,-3.13876964175,-3.8238959065,-0.6964066266,-3.501072536,-3.501072536,-0.8158647587,-2.74062096,-4.101629122,0,-2.777851165,-4.157348062,0,-3.535533906,-3.535533906,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_MINIMUM_ANGLE,1,1,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.742144433882952,0.86147805188696,1.07121479803322,4,66.5620538048336,119.252730504558,29.2527305045578,4.94124446004091,-2.66191681075,-2.66191681075,-3.22857186425,-2.886751346,-2.886751346,-2.886751346,-3.196691349,-2.135960871,-3.196691349,-2.428263677,-2.428263677,-3.634153413,-2.135960871,-3.196691349,-3.196691349,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_ASPECT_RATIO,2,5,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.739049755021611,0.859680030605347,1.40403606215522,4,83.3675985133726,97.477670907615,7.47767090761501,0.905518563673387,0.378067846325,-3.13876964175,-3.8238959065,0,-3.535533906,-3.535533906,0,-2.777851165,-4.157348062,0.8158647587,-2.74062096,-4.101629122,0.6964066266,-3.501072536,-3.501072536,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_MINIMUM_ANGLE,2,8,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.742144433882952,0.86147805188696,1.07121479803322,4,66.5620538048336,119.252730504558,29.2527305045578,7.58291583832407,2.66191681075,-2.66191681075,-3.22857186425,2.135960871,-3.196691349,-3.196691349,2.428263677,-2.428263677,-3.634153413,3.196691349,-2.135960871,-3.196691349,2.886751346,-2.886751346,-2.886751346,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_ASPECT_RATIO,3,25,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.739049755021611,0.859680030605347,1.40403606215522,4,83.3675985133726,97.477670907615,7.47767090761501,0.852316080957153,-3.13876964175,-0.378067846325,-3.8238959065,-3.501072536,-0.6964066266,-3.501072536,-3.535533906,0,-3.535533906,-2.777851165,0,-4.157348062,-2.74062096,-0.8158647587,-4.101629122,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_MINIMUM_ANGLE,3,57,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.742144433882952,0.86147805188696,1.07121479803322,4,66.5620538048336,119.252730504558,29.2527305045578,7.58291583832407,-2.66191681075,2.66191681075,-3.22857186425,-3.196691349,2.135960871,-3.196691349,-2.886751346,2.886751346,-2.886751346,-2.135960871,3.196691349,-3.196691349,-2.428263677,2.428263677,-3.634153413,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_ASPECT_RATIO,4,32,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.739049755021611,0.859680030605347,1.40403606215522,4,83.3675985133726,97.477670907615,7.47767090761501,0.905518563673387,3.13876964175,-0.378067846325,-3.8238959065,2.74062096,-0.8158647587,-4.101629122,2.777851165,0,-4.157348062,3.535533906,0,-3.535533906,3.501072536,-0.6964066266,-3.501072536,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_MINIMUM_ANGLE,4,64,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.742144433882952,0.86147805188696,1.07121479803322,4,66.5620538048336,119.252730504558,29.2527305045578,4.94124446004091,2.66191681075,2.66191681075,-3.22857186425,2.428263677,2.428263677,-3.634153413,2.135960871,3.196691349,-3.196691349,2.886751346,2.886751346,-2.886751346,3.196691349,2.135960871,-3.196691349,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_ASPECT_RATIO,5,33,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.739049755021611,0.859680030605347,1.40403606215522,4,83.3675985133726,97.477670907615,7.47767090761501,0.905518563673387,-3.13876964175,0.378067846325,-3.8238959065,-3.535533906,0,-3.535533906,-3.501072536,0.6964066266,-3.501072536,-2.74062096,0.8158647587,-4.101629122,-2.777851165,0,-4.157348062,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,body,WORST_MINIMUM_ANGLE,5,65,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.742144433882952,0.86147805188696,1.07121479803322,4,66.5620538048336,119.252730504558,29.2527305045578,4.94124446004091,3.22857186425,-2.66191681075,-2.66191681075,2.886751346,-2.886751346,-2.886751346,3.196691349,-2.135960871,-3.196691349,3.634153413,-2.428263677,-2.428263677,3.196691349,-3.196691349,-2.135960871,4,4|2,4|2,64,32,64,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L1,2,free_surface,WORST_ASPECT_RATIO,1,170,FS_BASE_EQUAL_COUNT_POLAR_RING,6,10,generate_free_surface_bmf radial weights + elliptic smoothing,0,0,97.8021395357338,9.88949642477987,2.41669180312338,12,84.3750000018611,95.6249999996478,5.62499999964777,0,16.9720084100819,31.7523944213025,0,16.2500739592769,24.3199543320975,0,23.9486186326518,35.8416406589747,0,16.4960954255691,39.8250973037076,0,11.1932456228298,27.0228853904303,0,4,4|2,4|2,64,32,64,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
